Observation ID,Location ID,Location Name,Observed Property ID,Observed DateTime,Analyzed DateTime,Depth,Depth Unit,Data Classification,Result Value,Result Unit,Source of Rounded Value,Rounded Value,Rounding Specification,Result Status,Result Grade,Medium,Activity ID,Activity Name,Collection Method,Field: Device ID,Field: Device Type,Field: Comment,Lab: Specimen Name,Lab: Analysis Method,Lab: Detection Condition,Lab: Limit Type,Lab: MDL,Lab: MRL,Lab: Quality Flag,Lab: Received DateTime,Lab: Prepared DateTime,Lab: Sample Fraction,Lab: From Laboratory,Lab: Sample ID,Lab: Dilution Factor,Lab: Comment,QC: Type,QC: Source Sample ID,Standards Violations,Specimen: Taxonomy Element,CAS Number,Latitude,Longitude,Elevation,Elevation Unit,Country,State,County,Location Type,Field Visit Start Date,Validation Warnings,Location Group,EA_Lab Batch ID,EA_Observation Composite Stat,EA_Upload File Name
25862078-10f9-4e2a-9251-4f702f16161f,E305976,WQ-MCSCRSS MOUNT MILLIGAN 104777,Residue: Total (Total Solids) (fl. conc.),2022-05-03 10:23:00.000-08:00,2022-05-03 10:23:00.000-08:00,,,LAB,353,mg/L,,,,Preliminary,Unknown,Water - Waste,71c8ce08-463a-4547-a9b3-7fb2f4eb24ac,3896139;;Water - Waste;E305976;2022-05-03T10:23:00-08:00,Grab,,,,Physical Properties,CS01;System Calculation;EMS Migration,NOT_DETECTED,,,,,2022-05-05 08:15:00.000-08:00,,TOTAL,CAR,,,,,,,,,55.114049,-123.973243,,,,,,Seepage or Seepage Pools,2022-05-03,,104777,,,water-may-15-165.csv
259b474c-830c-4114-bbbb-647222e590a3,E102990,COMINCO (PE-2753) COMBINED SEWER IV,Selenium Dissolved (fl. conc.),2022-05-10 09:15:00.000-08:00,2022-05-12 17:34:00.000-08:00,,,LAB,0.00115,mg/L,,,,Preliminary,Unknown,Water - Waste,4b11f6a5-267a-4ad6-96c6-96393f76e686,4583132;;Water - Waste;E102990;2022-05-10T09:15:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.0001,,,2022-05-11 11:35:00.000-08:00,,DISSOLVED,MX,ASV782,,,,,,,7782-49-2,49.1148,-117.7237,,,,,,Outfall,2022-05-10,,2753;5309,A576131,,water-may-16-20.csv
259b9a94-854b-48f1-b3a9-dea27df45847,E305900,WQ-4 MOUNT MILLIGAN 104777,Turbidity (turb.),2022-04-24 12:04:00.000-08:00,2022-05-02 16:48:00.000-08:00,,,LAB,1.45,NTU,,,,Preliminary,Unknown,Water - Fresh,0389dccf-9524-47d1-a2d6-e66b610be9d6,3891891;;Water - Fresh;E305900;2022-04-24T12:04:00-08:00,Grab,,,,Physical Properties,XM12;Turbidity Meter;EMS Migration,,,0.1,,,2022-04-27 09:50:00.000-08:00,,,CAR,22D3233-02,,,,,,,,55.125931,-123.951435,,,,,,"River, Stream, or Creek",2022-04-24,,104777,B2E0179,,water-may-15-118.csv
259e537f-f077-4f85-82ba-ae45c1e15a12,E305878,ELK RIVER SIDE CHANNEL U/S WOLFRAM CREEK,Bromide Dissolved (fl. conc.),2022-05-17 12:30:00.000-08:00,2022-05-17 12:30:00.000-08:00,,,LAB,0.05,mg/L,,,,Preliminary,Unknown,Water - Fresh,04c073a2-ae51-4df5-89dd-032d000cff1a,3932440;;Water - Fresh;E305878;2022-05-17T12:30:00-08:00,Grab,,,,Metals - Dissolved,X044;Ion Chromatography;EMS Migration,NOT_DETECTED,,0.05,,,,,DISSOLVED,ALS,,,,,,,,24959-67-9,50.105333,-114.930826,,,,,,"River, Stream, or Creek",2022-05-17,Statistical Outlier: 0.05 mg/L >= P95 (0.05 mg/L),6248,,,water-may-15-104.csv
25b0dcc4-1406-4dfb-97b9-1cd57ac4f80e,E305942,KP91-A4 MOUNT MILLIGAN 104777,Magnesium Dissolved (fl. conc.),2022-04-27 10:39:00.000-08:00,2022-05-04 18:47:00.000-08:00,,,LAB,5.39,mg/L,,,,Preliminary,Unknown,Water - Ground,f13605c2-4163-4b11-85f7-845f556fe9d3,3892886;;Water - Ground;E305942;2022-04-27T10:39:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.005,,,2022-04-29 09:15:00.000-08:00,,DISSOLVED,CAR,22D3718-02,,,,,,,7439-95-4,55.115329,-123.976063,,,,,,Well,2022-04-27,,104777,B2E0293,,water-may-15-148.csv
25bb7c3d-9922-4626-87b7-9a5e4af8f904,E305968,MW-13-06 MOUNT MILLIGAN 104777,Carbon Dissolved Organic (fl. conc.),2022-05-04 16:40:00.000-08:00,2022-05-12 07:10:00.000-08:00,,,LAB,2.07,mg/L,,,,Preliminary,Unknown,Water - Ground,1716e80c-54d2-4619-a8a3-6efee39e77bf,3896138;;Water - Ground;E305968;2022-05-04T16:40:00-08:00,Grab,,,,Carbon,X067;TOC Analyzer;EMS Migration,,,0.5,,,2022-05-06 10:20:00.000-08:00,,DISSOLVED,CAR,22E0871-01,,,,,,,,55.139319,-123.992184,,,,,,Well,2022-05-04,,104777,B2E0858,,water-may-15-163.csv
25bf4945-1092-4005-bde1-cb9890a37504,E104955,KELOWNA STP - MAIN PLANT PE 12211 @ OUTLET OF CHLORINATION TANK 1,Total Nitrogen NO2 + NO3 (fl. conc.),2022-05-11 00:00:00.000-08:00,2022-05-11 00:00:00.000-08:00,,,LAB,2.56,mg/L,,,,Preliminary,Unknown,Water - Waste,10fb3dc1-a7cc-4d45-91ac-d65bed521d23,3906579;;Water - Waste;E104955;2022-05-11T00:00:00-08:00,Flow Proportional Composite,,,,Nutrients,CS01;System Calculation;EMS Migration,,,,,,,,TOTAL,CAR,,,,,,,,"14797-55-8, 14797-65-0",49.8642,-119.4836,,,,,,Outfall,2022-05-11,,12211,,,water-may-16-1770.csv
25c0580c-cc0b-44d3-8f84-9a0d1d29e21b,E207975,POLLEY LAKE - SOUTH,Iron Dissolved (fl. conc.),2022-05-17 13:14:00.000-08:00,2022-05-17 13:14:00.000-08:00,29,metre,LAB,0.03,mg/L,,,,Preliminary,Unknown,Water - Fresh,bd63dd78-2a38-4cf7-818e-49939e19f96a,3941521;;29m;Water - Fresh;E207975;2022-05-17T13:14:00-08:00,Grab,,,,Metals - Dissolved,"X116;FF,FA,HNO3,Graph.Furn,AA;EMS Migration",NOT_DETECTED,,0.03,,,2022-05-18 11:10:00.000-08:00,,DISSOLVED,ALS,VA22B0897,,,,,,,,52.539,-121.594,,,,,,Lake or Pond,2022-05-17,Statistical Outlier: 0.03 mg/L >= P95 (0.03 mg/L),11678,,,water-may-16-100.csv
25c61713-6c4f-4021-b7fa-258341e8ec18,E304874,QUL-57,Phosphorus Total Dissolved (fl. conc.),2022-05-10 10:26:00.000-08:00,2022-05-10 10:26:00.000-08:00,25,metre,LAB,0.002,mg/L,,,,Preliminary,Unknown,Water - Fresh,43c4f0dc-dc43-4f9d-9b0f-0d6624e74c2f,3941472;;25m;Water - Fresh;E304874;2022-05-10T10:26:00-08:00,Grab,,,,Metals - Dissolved,139A;Dig.Auto AscorbicA;EMS Migration,NOT_DETECTED,,0.002,,,2022-05-11 13:40:00.000-08:00,,DISSOLVED,ALS,VA22B0145,,,,,,,7723-14-0,52.502428,-121.502042,,,,,,Lake or Pond,2022-05-10,,11678,,,water-may-15-27.csv
25d33f91-0b88-4483-9b44-8b39f48b88e5,E306062,PE-07337 (WQ21A) SILVERTIP CREEK IMMEDIATELY ABOVE CONFLUENCE WITH BRINCO,Thallium Dissolved (fl. conc.),2022-05-05 11:00:00.000-08:00,2022-05-11 21:27:00.000-08:00,,,LAB,0.000037,mg/L,,,,Preliminary,Unknown,Water - Fresh,501ced46-5fe5-4585-85f5-0b153faaf971,3896500;;Water - Fresh;E306062;2022-05-05T11:00:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.00001,,,2022-05-10 11:14:00.000-08:00,,DISSOLVED,MX,AST508,,,,,,,7440-28-0,59.931046,-130.337463,,,,,,"River, Stream, or Creek",2022-05-05,,7337,A573848,,water-may-15-243.csv
25d9d33c-526b-437f-8a3d-03d4cf85069d,E102983,COMINCO (PE-2753) OUTFALL II,Sulfur Dissolved (fl. conc.),2022-05-10 08:15:00.000-08:00,2022-05-14 00:00:00.000-08:00,,,LAB,4.5,mg/L,,,,Preliminary,Unknown,Water - Waste,5d71103f-45c3-4e3f-9c60-e9d8c38d06a2,4583131;;Water - Waste;E102983;2022-05-10T08:15:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,3,,,2022-05-11 11:35:00.000-08:00,,DISSOLVED,MX,ASV780,,,,,,,7704-34-9,49.0997,-117.7099,,,,,,Outfall,2022-05-10,,14388;2753,A574521,,water-may-13-86.csv
25e2d9f1-ecb0-4b85-949b-b48476b26627,E305948,KP06-8S MOUNT MILLIGAN 104777,Potassium Dissolved (fl. conc.),2022-05-10 12:35:00.000-08:00,2022-05-18 17:20:00.000-08:00,,,LAB,1.05,mg/L,,,,Preliminary,Unknown,Water - Ground,245b844c-f3fa-4912-bf01-11324b8df714,3897608;;Water - Ground;E305948;2022-05-10T12:35:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.02,,,2022-05-12 11:00:00.000-08:00,,DISSOLVED,CAR,22E1703-04,,,,,,,,55.135242,-123.979694,,,,,,Well,2022-05-10,Statistical Outlier: 1.05 mg/L < P5 (1.11 mg/L),104777,B2E1842,,water-may-15-151.csv
25f193f4-9ef2-4193-a75c-886aab3f5c89,E305910,WQ-NESCRP1 MOUNT MILLIGAN 104777,Residue: Non-filterable (TSS) (fl. conc.),2022-05-03 12:55:00.000-08:00,2022-05-10 00:00:00.000-08:00,,,LAB,8,mg/L,,,,Preliminary,Unknown,Water - Waste,9f3051ea-efab-4ade-a472-5bfa8b4239a8,3896141;;Water - Waste;E305910;2022-05-03T12:55:00-08:00,Grab,,,,Physical Properties,"F043;Grav, 1.2um GF filter, 103-5C;EMS Migration",,,2,,,2022-05-05 08:15:00.000-08:00,,,CAR,22E0746-02,,,,,,,,55.134026,-123.976678,,,,,,Seepage or Seepage Pools,2022-05-03,Statistical Outlier: 8.0 mg/L >= P95 (8.0 mg/L),104777,B2E1074,,water-may-15-132.csv
2601805a-951d-45b6-986f-4e27e230db79,E207975,POLLEY LAKE - SOUTH,Cobalt Total (fl. conc.),2022-05-17 13:14:00.000-08:00,2022-05-17 13:14:00.000-08:00,29,metre,LAB,0.0001,mg/L,,,,Preliminary,Unknown,Water - Fresh,bd63dd78-2a38-4cf7-818e-49939e19f96a,3941521;;29m;Water - Fresh;E207975;2022-05-17T13:14:00-08:00,Grab,,,,Metals - Total,X349;FA:HNO3:ICP;EMS Migration,NOT_DETECTED,,0.0001,,,2022-05-18 11:10:00.000-08:00,,TOTAL,ALS,VA22B0897,,,,,,,7440-48-4,52.539,-121.594,,,,,,Lake or Pond,2022-05-17,Statistical Outlier: 1.0E-4 mg/L >= P95 (1.0E-4 mg/L),11678,,,water-may-16-100.csv
2603b0fd-4761-4896-abf2-55cae597a636,E305968,MW-13-06 MOUNT MILLIGAN 104777,Uranium Dissolved (fl. conc.),2022-05-04 16:40:00.000-08:00,2022-05-11 19:21:00.000-08:00,,,LAB,0.00166,mg/L,,,,Preliminary,Unknown,Water - Ground,1716e80c-54d2-4619-a8a3-6efee39e77bf,3896138;;Water - Ground;E305968;2022-05-04T16:40:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.000001,,,2022-05-06 10:20:00.000-08:00,,DISSOLVED,CAR,22E0871-01,,,,,,,7440-61-1,55.139319,-123.992184,,,,,,Well,2022-05-04,,104777,B2E1149,,water-may-15-163.csv
261df166-f0b9-4ac3-b14b-592e04e03d28,E305878,ELK RIVER SIDE CHANNEL U/S WOLFRAM CREEK,Residue: Filterable 1.0u (TDS) (fl. conc.),2022-05-10 12:00:00.000-08:00,2022-05-10 12:00:00.000-08:00,,,LAB,212,mg/L,,,,Preliminary,Unknown,Water - Fresh,e07c755a-5981-429c-afaa-15ff4377998a,3932438;;Water - Fresh;E305878;2022-05-10T12:00:00-08:00,Grab,,,,Physical Properties,"F120;Grav,1.2u GF filter,180C;EMS Migration",,,1,,,,,,ALS,,,,,,,,,50.105333,-114.930826,,,,,,"River, Stream, or Creek",2022-05-10,,6248,,,water-may-15-104.csv
262654bd-65d8-4571-81e8-7a79a74fec28,E305959,MW-12-02D MOUNT MILLIGAN 104777,Tungsten Dissolved (fl. conc.),2022-05-09 13:00:00.000-08:00,2022-05-18 15:26:00.000-08:00,,,LAB,0.0002,mg/L,,,,Preliminary,Unknown,Water - Ground,93decce6-ca77-40ba-8ca7-91a076316be9,3896693;;Water - Ground;E305959;2022-05-09T13:00:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",NOT_DETECTED,,0.0002,,,2022-05-11 11:00:00.000-08:00,,DISSOLVED,CAR,22E1634-01,,,,,,,7440-33-7,55.109876,-123.987032,,,,,,Well,2022-05-09,Statistical Outlier: 2.0E-4 mg/L >= P95 (2.0E-4 mg/L),104777,B2E1842,,water-may-15-157.csv
2629fbaa-7eb1-492d-8a28-44dba1913fdf,E306062,PE-07337 (WQ21A) SILVERTIP CREEK IMMEDIATELY ABOVE CONFLUENCE WITH BRINCO,Selenium Total (fl. conc.),2022-05-05 11:00:00.000-08:00,2022-05-11 17:28:00.000-08:00,,,LAB,0.00052,mg/L,,,,Preliminary,Unknown,Water - Fresh,501ced46-5fe5-4585-85f5-0b153faaf971,3896500;;Water - Fresh;E306062;2022-05-05T11:00:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",,,0.0001,,,2022-05-10 11:14:00.000-08:00,,TOTAL,MX,AST508,,,,,,,7782-49-2,59.931046,-130.337463,,,,,,"River, Stream, or Creek",2022-05-05,Statistical Outlier: 5.2E-4 mg/L < P5 (5.3E-4 mg/L),7337,A573906,,water-may-15-243.csv
263980a5-5815-48f7-b203-13bd08f5c989,E208057,EVCC -ELKVIEW  (PE-425) MILLIGAN CREEK POND DECANT,Manganese Total (fl. conc.),2022-05-03 12:34:00.000-08:00,2022-05-03 12:34:00.000-08:00,,,LAB,0.00243,mg/L,,,,Preliminary,Unknown,Water - Waste,6e855609-bad8-4a58-a87a-5b01b30f5b2b,3935700;;Water - Waste;E208057;2022-05-03T12:34:00-08:00,Grab,,,,Metals - Total,MWID;Metals in Water by ICPMS (digested);EMS Migration,,,0.001,,,,,TOTAL,ALS,,,,,,,,7439-96-5,49.6858,-114.7983,,,,,,Outfall,2022-05-03,,425,,,water-may-16-147.csv
263fa70f-2e04-43f0-a652-3acecf8fc92d,E304835,LIVERPOOL SEDIMENT POND,Selenium Dissolved (fl. conc.),2022-05-22 17:35:00.000-08:00,2022-05-22 17:35:00.000-08:00,,,LAB,0.058,mg/L,,,,Preliminary,Unknown,Water - Waste,14b4474c-e71e-408c-bd5a-9947ef18d66a,3921534;;Water - Waste;E304835;2022-05-22T17:35:00-08:00,Grab,,,,Metals - Dissolved,MWID;Metals in Water by ICPMS (digested);EMS Migration,,,0.0008,,,,,DISSOLVED,ALS,,,,,,,,7782-49-2,50.193525,-114.883044,,,,,,Outfall,2022-05-22,,424,,,water-may-15-24.csv
264a1d87-d927-40ba-85c3-2224d2b1660d,E104623,NTHWD PULP PE00157 FINAL OUTFALL,pH (acidity),2022-05-04 07:01:00.000-08:00,2022-05-04 07:01:00.000-08:00,,,LAB,7.93,pH units,,,,Preliminary,Unknown,Water - Waste,772034eb-c242-4cd0-be57-bab967603e3f,3907964;;Water - Waste;E104623;2022-05-04T07:01:00-08:00,Time Composite: Discrete,,,,Physical Properties,X330;Meter;EMS Migration,,,2,,,,,,PE,,,,,,,,,53.965,-122.6947,,,,,,Outfall,2022-05-04,,157,,,water-may-16-1164.csv
265d560f-ffcb-4b15-93fd-7203a425e44e,E305910,WQ-NESCRP1 MOUNT MILLIGAN 104777,Sulfate Dissolved (fl. conc.),2022-05-03 12:55:00.000-08:00,2022-05-07 13:39:00.000-08:00,,,LAB,644,mg/L,,,,Preliminary,Unknown,Water - Waste,9f3051ea-efab-4ade-a472-5bfa8b4239a8,3896141;;Water - Waste;E305910;2022-05-03T12:55:00-08:00,Grab,,,,Major Ions,X044;Ion Chromatography;EMS Migration,,,10,,,2022-05-05 08:15:00.000-08:00,,DISSOLVED,CAR,22E0746-02,,,,,,,14808-79-8,55.134026,-123.976678,,,,,,Seepage or Seepage Pools,2022-05-03,,104777,B2E0788,,water-may-15-132.csv
26749aa1-20dc-4c7d-a377-da44800a642c,E102984,COMINCO (PE-2753) OUTFALL III,Residue: Non-filterable (TSS) (mass flow),2022-05-19 05:00:00.000-08:00,2022-05-19 05:00:00.000-08:00,,,LAB,0.2475,t/d,,,,Preliminary,Unknown,Water - Waste,310751aa-bec4-4f84-8c0b-05570fd81d32,4415383;;Water - Waste;E102984;2022-05-19T05:00:00-08:00,Flow Proportional Composite,,,,Physical Properties,CALC;Calculation (t/d);EMS Migration,,,0,,,,,,PE,,,,,,,,,49.1042,-117.6606,,,,,,Outfall,2022-05-19,,14388;2753,,,water-may-13-154.csv
268ca7a1-347a-4e6c-8163-7a692d99ef87,E104952,GRAND FORKS STP,Total Nitrogen NO2 + NO3 (fl. conc.),2022-05-12 13:35:00.000-08:00,2022-05-12 13:35:00.000-08:00,,,LAB,12.9,mg/L,,,,Preliminary,Unknown,Water - Waste,387a8651-d924-4a04-b19b-66a7acd4e4c6,3898469;;Water - Waste;E104952;2022-05-12T13:35:00-08:00,Grab,,,,Nutrients,CS01;System Calculation;EMS Migration,,,,,,2022-05-13 10:00:00.000-08:00,,TOTAL,CAR,,,,,,,,"14797-55-8, 14797-65-0",49.025,-118.4253,,,,,,Outfall,2022-05-12,,280,,,water-may-16-1668.csv
2693bd65-8b17-4807-ac19-029f34ff6372,E304874,QUL-57,Cobalt Dissolved (fl. conc.),2022-05-10 10:17:00.000-08:00,2022-05-10 10:17:00.000-08:00,13.5,metre,LAB,0.0001,mg/L,,,,Preliminary,Unknown,Water - Fresh,802449fe-91c9-4101-99c0-c53aa4afade3,3941504;;13.5m;Water - Fresh;E304874;2022-05-10T10:17:00-08:00,Grab,,,,Metals - Dissolved,"X350;FF,FA:HNO3:ICP;EMS Migration",NOT_DETECTED,,0.0001,,,2022-05-11 13:40:00.000-08:00,,DISSOLVED,ALS,VA22B0145,,,,,,,7440-48-4,52.502428,-121.502042,,,,,,Lake or Pond,2022-05-10,,11678,,,water-may-15-27.csv
2698cab1-64ef-45f2-ae39-e9ca30e26097,E305878,ELK RIVER SIDE CHANNEL U/S WOLFRAM CREEK,Bismuth Dissolved (fl. conc.),2022-05-10 12:00:00.000-08:00,2022-05-10 12:00:00.000-08:00,,,LAB,0.00005,mg/L,,,,Preliminary,Unknown,Water - Fresh,e07c755a-5981-429c-afaa-15ff4377998a,3932438;;Water - Fresh;E305878;2022-05-10T12:00:00-08:00,Grab,,,,Metals - Dissolved,MWID;Metals in Water by ICPMS (digested);EMS Migration,NOT_DETECTED,,0.001,,,,,DISSOLVED,ALS,,,,,,,,7440-69-9,50.105333,-114.930826,,,,,,"River, Stream, or Creek",2022-05-10,,6248,,,water-may-15-104.csv
269a4413-dbe1-4166-a4c7-4b8f1c8bad29,E304874,QUL-57,Phosphorus Total Dissolved (fl. conc.),2022-05-10 10:05:00.000-08:00,2022-05-10 10:05:00.000-08:00,0,metre,LAB,0.002,mg/L,,,,Preliminary,Unknown,Water - Fresh,46e1d03a-f0c6-4322-b1f3-49ab4b880f30,3941520;;0m;Water - Fresh;E304874;2022-05-10T10:05:00-08:00,Grab,,,,Metals - Dissolved,139A;Dig.Auto AscorbicA;EMS Migration,NOT_DETECTED,,0.002,,,2022-05-11 13:40:00.000-08:00,,DISSOLVED,ALS,VA22B0145,,,,,,,7723-14-0,52.502428,-121.502042,,,,,,Lake or Pond,2022-05-10,,11678,,,water-may-15-27.csv
269f1e6b-dc83-4555-8c14-a5b6a233c0f9,E304691,RED CHRIS - NORTH RECLAIM POND,Copper Dissolved (fl. conc.),2022-05-03 11:05:00.000-08:00,2022-05-19 00:00:00.000-08:00,,,LAB,0.0002,mg/L,,,,Preliminary,Unknown,Water - Fresh,4f7262d1-21be-41d6-9d16-1389e7dc0646,3898378;;Water - Fresh;E304691;2022-05-03T11:05:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",NOT_DETECTED,,0.0002,,,2022-05-04 18:10:00.000-08:00,,DISSOLVED,ALS,001,,,,,,,7440-50-8,57.752213,-129.725608,,,,,,Lake or Pond,2022-05-03,,105017,VA22A9500,,water-may-15-9.csv
26d3e391-9205-4d87-a386-ee2f6872a943,E104955,KELOWNA STP - MAIN PLANT PE 12211 @ OUTLET OF CHLORINATION TANK 1,E Coli (microb.),2022-05-01 00:00:00.000-08:00,2022-05-01 00:00:00.000-08:00,,,LAB,0,MPN/100mL,,,,Preliminary,Unknown,Water - Waste,97a4fdb1-5142-4dd5-a2d8-996697dd9c5c,3906536;;Water - Waste;E104955;2022-05-01T00:00:00-08:00,Grab,,,,Bacteriological,X388;Colilert;EMS Migration,,,2,,,,,,KPC,,,,,,,,,49.8642,-119.4836,,,,,,Outfall,2022-05-01,,12211,,,water-may-16-1770.csv
26ddb732-3bc9-4a5f-9d28-aea50239f715,E305899,WQ-23 MOUNT MILLIGAN 104777,Sodium Dissolved (fl. conc.),2022-05-10 12:30:00.000-08:00,2022-05-18 17:27:00.000-08:00,,,LAB,1.44,mg/L,,,,Preliminary,Unknown,Water - Surface Film,683426a4-7499-45d4-a5bd-b8415653898d,3901818;;Water - Surface Film;E305899;2022-05-10T12:30:00-08:00,Grab,,,,Metals - Dissolved,"F032;Filt.,Acid,ICPMS;EMS Migration",,,0.02,,,2022-05-12 11:00:00.000-08:00,,DISSOLVED,CAR,22E1704-01,,,,,,,7440-23-5,55.121229,-123.953926,,,,,,"River, Stream, or Creek",2022-05-10,,104777,B2E1842,,water-may-15-115.csv
26e207da-2a9d-4cf9-99a0-4a9919920a6d,0600130,MOSQUITO (PE5553) MOSQUITO CR AT WILLOW RIVER,Residue: Total (Total Solids) (fl. conc.),2022-05-18 11:30:00.000-08:00,2022-05-18 11:30:00.000-08:00,,,LAB,107,mg/L,,,,Preliminary,Unknown,Water - Fresh,dac0bc19-9def-4ed4-8c9d-fa7dca29df23,4007192;;Water - Fresh;0600130;2022-05-18T11:30:00-08:00,Grab,,,,Physical Properties,CS01;System Calculation;EMS Migration,NOT_DETECTED,,,,,2022-05-20 11:40:00.000-08:00,,TOTAL,ALS,,,,,,,,,53.1167,-121.5881,,,,,,"River, Stream, or Creek",2022-05-18,,5553,,,water-may-16-509.csv
26e261ca-3033-4a5a-9385-d73349cf7079,E305964,MW12-05R MOUNT MILLIGAN 104777,Residue: Total (Total Solids) (fl. conc.),2022-05-10 15:15:00.000-08:00,2022-05-10 15:15:00.000-08:00,,,LAB,216,mg/L,,,,Preliminary,Unknown,Water - Ground,d078d87d-63e4-47d3-8876-28d46fff069f,3897609;;Water - Ground;E305964;2022-05-10T15:15:00-08:00,Grab,,,,Physical Properties,CS01;System Calculation;EMS Migration,NOT_DETECTED,,,,,2022-05-12 11:00:00.000-08:00,,TOTAL,CAR,,,,,,,,,55.13199,-123.971598,,,,,,Well,2022-05-10,,104777,,,water-may-15-161.csv
26e6a77c-c242-4e96-a0b0-d9886ba1822e,E104955,KELOWNA STP - MAIN PLANT PE 12211 @ OUTLET OF CHLORINATION TANK 1,Phosphorus Total (fl. conc.),2022-05-10 00:00:00.000-08:00,2022-05-10 00:00:00.000-08:00,,,LAB,0.16,mg/L,,,,Preliminary,Unknown,Water - Waste,999749cf-f8f4-412c-91be-f76a74b7ad66,3906575;;Water - Waste;E104955;2022-05-10T00:00:00-08:00,Flow Proportional Composite,,,,Nutrients,X185;Dig. Auto.Ascorbic Acid;EMS Migration,,,0.003,,,,,TOTAL,CAR,,,,,,,,7723-14-0,49.8642,-119.4836,,,,,,Outfall,2022-05-10,,12211,,,water-may-16-1770.csv
26e7f0fb-dca2-4b2b-9d13-1e936e86ed7b,E304835,LIVERPOOL SEDIMENT POND,Strontium Total (fl. conc.),2022-05-22 17:35:00.000-08:00,2022-05-22 17:35:00.000-08:00,,,LAB,0.108,mg/L,,,,Preliminary,Unknown,Water - Waste,14b4474c-e71e-408c-bd5a-9947ef18d66a,3921534;;Water - Waste;E304835;2022-05-22T17:35:00-08:00,Grab,,,,Metals - Total,MWID;Metals in Water by ICPMS (digested);EMS Migration,,,0.001,,,,,TOTAL,ALS,,,,,,,,7440-24-6,50.193525,-114.883044,,,,,,Outfall,2022-05-22,,424,,,water-may-15-24.csv
26eee9e4-3cba-450b-ab64-2d340428f69f,E305962,MW12-043 MOUNT MILLIGAN 104777,Bicarbonate Alkalinity (as CaCO3) (fl. conc.),2022-05-11 14:45:01.000-08:00,2022-05-18 11:13:00.000-08:00,,,LAB,80.1,mg/L,,,,Preliminary,Unknown,Water - Ground,f784af74-a951-4192-9920-624a4ba7b442,3898461;;Water - Ground;E305962;2022-05-11T14:45:01-08:00,Grab,,,,Major Ions-2,X310;Auto Potentiometric Titration;EMS Migration,,,1,,,2022-05-13 09:15:00.000-08:00,,,CAR,22E1815-01,,,,,,,,55.124931,-123.966588,,,,,,Well,2022-05-11,,104777,B2E2088,,water-may-15-160.csv
26f295a7-c68d-4962-8697-2ed2278294ad,0600011,FRASER RIVER AT MARGUERITE,Vanadium Dissolved (fl. conc.),2022-04-13 08:42:00.000-08:00,2022-05-10 23:47:00.000-08:00,,,LAB,0.00051,mg/L,,,,Preliminary,Unknown,Water - Fresh,2f9c307b-f546-4e5c-8906-ded7bbc0b558,4047507;;Water - Fresh;0600011;2022-04-13T08:42:00-08:00,Grab,,,,Metals - Dissolved,"X556;Metals in water, dissolved, ""in-bottle"" digestion, ICP-SFMS;EMS Migration",,,0.00001,,,,,DISSOLVED,NTL,VA22A7874,,,,,,,7440-62-2,52.5294,-122.44635,,,,,,"River, Stream, or Creek",2022-04-13,,,,,water-may-16-422.csv
26f9de6a-1277-4e7a-952a-0ced73d92dc1,E102983,COMINCO (PE-2753) OUTFALL II,Mercury Total (mass flow),2022-05-17 05:00:00.000-08:00,2022-05-17 05:00:00.000-08:00,,,LAB,0.00000035,t/d,,,,Preliminary,Unknown,Water - Waste,a22ed38b-ecab-4426-9e7b-3dd4af7da998,4551706;;Water - Waste;E102983;2022-05-17T05:00:00-08:00,Flow Proportional Composite,,,,Metals - Total,CALC;Calculation (t/d);EMS Migration,,,0,,,,,TOTAL,PE,,,,,,,,,49.0997,-117.7099,,,,,,Outfall,2022-05-17,Statistical Outlier: 3.5E-7 t/d < P5 (3.6E-7 t/d),14388;2753,,,water-may-13-86.csv
26fffac0-bd25-42f0-b88e-5d8ccc873cb4,E305895,WQ-3 MOUNT MILLIGAN 104777,Selenium Total (fl. conc.),2022-05-09 12:49:00.000-08:00,2022-05-17 18:04:00.000-08:00,,,LAB,0.00011,mg/L,,,,Preliminary,Unknown,Water - Fresh,8e04a47f-1b45-4912-94d2-51becc33fe07,3896677;;Water - Fresh;E305895;2022-05-09T12:49:00-08:00,Grab,,,,Metals - Total,"F033;Acid Dig,Centrifuge,ICPMS;EMS Migration",,,0.0001,,,2022-05-11 11:00:00.000-08:00,,TOTAL,CAR,22E1635-03,,,,,,,7782-49-2,55.113234,-123.978491,,,,,,"River, Stream, or Creek",2022-05-09,,104777,B2E1904,,water-may-15-108.csv
